Product_Name,Region,Week_Start,Quantity_Sold,Avg_Price,Avg_Temperature,Festival_Names,Num_Days,Festival_Indicator,Holiday_Indicator
Full Cream Milk (1L),North,2022-02-21,7952,63.29,16.3,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-02-28,7605,63.58,26.0,No_Festival,5,No,No
Full Cream Milk (1L),North,2022-03-07,5104,62.22,22.7,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-03-14,5868,63.56,24.0,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-03-21,6285,63.07,24.9,No_Festival,5,No,No
Full Cream Milk (1L),North,2022-03-28,5709,63.73,28.3,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-04-04,6984,63.33,33.3,No_Festival,5,No,No
Full Cream Milk (1L),North,2022-04-11,9283,62.74,30.9,Baisakhi,6,Yes,Yes
Full Cream Milk (1L),North,2022-04-18,8365,63.1,31.0,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-04-25,4676,63.07,30.9,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-05-02,8090,63.14,39.0,No_Festival,6,No,Yes
Full Cream Milk (1L),North,2022-05-09,9785,63.0,37.0,No_Festival,7,No,No
Full Cream Milk (1L),North,2022-05-16,8760,63.91,38.7,No_Festival,7,No,No
Full Cream Milk (1L),North,2022-05-23,5227,62.61,37.9,No_Festival,3,No,No
Full Cream Milk (1L),North,2022-05-30,7965,62.71,38.9,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-06-06,9597,63.96,39.4,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-06-13,4503,62.58,40.0,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-06-20,7486,63.28,39.6,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-06-27,10041,62.62,38.1,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-07-04,5516,62.43,36.0,No_Festival,4,No,Yes
Full Cream Milk (1L),North,2022-07-11,7237,62.61,35.2,No_Festival,5,No,No
Full Cream Milk (1L),North,2022-07-18,6201,62.29,36.2,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-07-25,9340,62.81,35.9,No_Festival,5,No,No
Full Cream Milk (1L),North,2022-08-01,6748,63.9,35.7,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-08-08,7308,62.77,35.5,Raksha Bandhan,5,Yes,Yes
Full Cream Milk (1L),North,2022-08-15,9466,63.41,33.7,"Independence Day, Janmashtami",6,Yes,Yes
Full Cream Milk (1L),North,2022-08-22,7742,63.22,33.9,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-08-29,9635,63.19,33.5,No_Festival,7,No,No
Full Cream Milk (1L),North,2022-09-05,8338,63.27,32.5,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-09-12,5785,63.13,32.6,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-09-19,9593,62.42,31.4,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-09-26,9974,63.43,29.3,Gandhi Jayanti,6,Yes,Yes
Full Cream Milk (1L),North,2022-10-03,5458,63.61,26.4,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-10-10,10050,62.61,26.3,No_Festival,7,No,No
Full Cream Milk (1L),North,2022-10-17,7687,63.24,26.2,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-10-24,11295,62.61,26.2,Diwali,7,Yes,Yes
Full Cream Milk (1L),North,2022-10-31,6779,62.24,20.6,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-11-07,10220,63.05,19.3,Guru Nanak Jayanti,6,Yes,Yes
Full Cream Milk (1L),North,2022-11-14,8241,62.74,17.6,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-11-21,5689,63.86,19.0,No_Festival,4,No,No
Full Cream Milk (1L),North,2022-11-28,9043,62.6,16.8,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-12-05,8509,63.84,15.2,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-12-12,8326,62.91,15.9,No_Festival,6,No,No
Full Cream Milk (1L),North,2022-12-19,9218,63.4,14.0,Christmas,6,Yes,Yes
Full Cream Milk (1L),North,2022-12-26,10059,63.79,13.6,No_Festival,7,No,No
Full Cream Milk (1L),North,2023-01-02,7281,66.48,14.7,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-01-09,6788,66.51,14.8,Makar Sankranti,5,Yes,Yes
Full Cream Milk (1L),North,2023-01-16,4809,65.34,13.3,No_Festival,4,No,No
Full Cream Milk (1L),North,2023-01-23,5046,66.13,13.6,Republic Day,3,Yes,Yes
Full Cream Milk (1L),North,2023-01-30,7846,65.97,16.8,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-02-06,6480,66.12,16.4,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-02-13,8563,65.85,16.7,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-02-20,6890,65.63,18.2,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-02-27,6395,66.35,23.8,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-03-06,9819,65.92,23.8,Holi,6,Yes,Yes
Full Cream Milk (1L),North,2023-03-13,8251,66.25,24.4,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-03-20,9173,66.45,23.5,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-03-27,10381,65.93,27.0,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-04-03,9653,65.57,32.8,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-04-10,8716,66.36,32.6,Baisakhi,5,Yes,Yes
Full Cream Milk (1L),North,2023-04-17,8365,65.66,32.4,No_Festival,6,No,Yes
Full Cream Milk (1L),North,2023-04-24,3746,66.01,31.8,No_Festival,3,No,No
Full Cream Milk (1L),North,2023-05-01,4768,65.61,40.2,No_Festival,3,No,No
Full Cream Milk (1L),North,2023-05-08,8060,65.84,36.8,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-05-15,7544,66.39,36.7,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-05-22,7265,66.92,38.8,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-05-29,7720,65.69,38.0,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-06-05,7188,65.24,38.6,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-06-12,9037,67.42,38.4,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-06-19,6855,65.75,40.3,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-06-26,8042,66.3,38.6,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-07-03,8754,65.64,36.2,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-07-10,9441,65.67,36.6,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-07-17,3232,66.06,35.1,No_Festival,3,No,No
Full Cream Milk (1L),North,2023-07-24,11039,65.53,36.8,No_Festival,7,No,No
Full Cream Milk (1L),North,2023-07-31,8842,66.31,35.1,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-08-07,8925,66.18,34.8,No_Festival,7,No,No
Full Cream Milk (1L),North,2023-08-14,8034,66.54,32.9,Independence Day,5,Yes,Yes
Full Cream Milk (1L),North,2023-08-21,7224,65.47,33.5,No_Festival,4,No,No
Full Cream Milk (1L),North,2023-08-28,10626,65.62,32.0,Raksha Bandhan,7,Yes,Yes
Full Cream Milk (1L),North,2023-09-04,9156,66.43,31.2,Janmashtami,7,Yes,Yes
Full Cream Milk (1L),North,2023-09-11,7161,65.69,31.9,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-09-18,9041,66.15,31.7,No_Festival,7,No,No
Full Cream Milk (1L),North,2023-09-25,8863,66.53,32.5,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-10-02,8860,66.2,25.2,Gandhi Jayanti,6,Yes,Yes
Full Cream Milk (1L),North,2023-10-09,9319,65.68,26.0,No_Festival,7,No,No
Full Cream Milk (1L),North,2023-10-16,6102,66.24,25.6,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-10-23,7331,66.58,27.4,No_Festival,5,No,No
Full Cream Milk (1L),North,2023-10-30,5709,64.61,20.6,No_Festival,4,No,No
Full Cream Milk (1L),North,2023-11-06,9667,66.7,18.5,Diwali,6,Yes,Yes
Full Cream Milk (1L),North,2023-11-13,8784,66.78,18.3,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-11-20,4932,65.55,19.8,No_Festival,3,No,No
Full Cream Milk (1L),North,2023-11-27,10256,66.04,16.7,Guru Nanak Jayanti,6,Yes,Yes
Full Cream Milk (1L),North,2023-12-04,8404,66.69,15.0,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-12-11,12438,66.77,14.2,No_Festival,7,No,No
Full Cream Milk (1L),North,2023-12-18,8156,66.24,14.0,No_Festival,6,No,No
Full Cream Milk (1L),North,2023-12-25,4902,65.3,13.4,No_Festival,4,No,No
Full Cream Milk (1L),South,2020-12-28,1364,60.82,28.3,No_Festival,1,No,No
Full Cream Milk (1L),South,2021-01-04,4740,59.29,26.5,No_Festival,3,No,No
Full Cream Milk (1L),South,2021-01-11,11150,60.27,25.3,Makar Sankranti,7,Yes,Yes
Full Cream Milk (1L),South,2021-01-18,8264,60.41,26.6,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-01-25,9961,59.98,24.3,Republic Day,6,Yes,Yes
Full Cream Milk (1L),South,2021-02-01,7608,59.0,25.6,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-02-08,8450,60.14,26.4,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-02-15,6559,60.09,27.2,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-02-22,7556,60.4,27.5,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-03-01,8172,59.4,30.4,No_Festival,7,No,No
Full Cream Milk (1L),South,2021-03-08,8037,59.91,29.7,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-03-15,5210,59.77,29.2,No_Festival,4,No,No
Full Cream Milk (1L),South,2021-03-22,8608,59.9,29.3,Holi,5,Yes,Yes
Full Cream Milk (1L),South,2021-03-29,7999,60.39,31.6,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-04-05,5666,60.0,31.7,No_Festival,4,No,No
Full Cream Milk (1L),South,2021-04-12,8824,60.38,32.0,Baisakhi,6,Yes,Yes
Full Cream Milk (1L),South,2021-04-19,7955,60.27,31.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-04-26,9281,60.04,33.7,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-05-03,2540,61.3,36.6,No_Festival,2,No,No
Full Cream Milk (1L),South,2021-05-10,6309,59.35,34.0,No_Festival,5,No,Yes
Full Cream Milk (1L),South,2021-05-17,8395,60.94,33.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-05-24,8475,60.45,36.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-05-31,7723,59.72,30.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-06-07,4149,60.23,31.1,No_Festival,3,No,No
Full Cream Milk (1L),South,2021-06-14,7725,60.5,29.2,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-06-21,9200,60.13,29.6,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-06-28,9082,60.2,29.1,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-07-05,7432,60.5,27.6,No_Festival,4,No,No
Full Cream Milk (1L),South,2021-07-12,9916,59.57,27.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-07-19,7291,60.0,26.6,No_Festival,5,No,Yes
Full Cream Milk (1L),South,2021-07-26,9437,59.93,28.9,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-08-02,7245,59.15,27.3,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-08-09,8445,60.94,28.4,Independence Day,6,Yes,Yes
Full Cream Milk (1L),South,2021-08-16,7471,60.22,27.8,Raksha Bandhan,6,Yes,Yes
Full Cream Milk (1L),South,2021-08-23,7545,60.44,28.0,No_Festival,4,No,No
Full Cream Milk (1L),South,2021-08-30,6001,59.78,28.8,Janmashtami,5,Yes,Yes
Full Cream Milk (1L),South,2021-09-06,7250,59.98,27.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-09-13,7877,60.32,27.3,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-09-20,5105,59.81,27.0,No_Festival,3,No,No
Full Cream Milk (1L),South,2021-09-27,9894,60.24,28.3,Gandhi Jayanti,7,Yes,Yes
Full Cream Milk (1L),South,2021-10-04,6053,60.58,28.7,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-10-11,4939,60.33,28.4,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-10-18,9370,59.66,27.9,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-10-25,8441,59.54,27.1,No_Festival,6,No,No
Full Cream Milk (1L),South,2021-11-01,7020,58.9,25.1,Diwali,5,Yes,Yes
Full Cream Milk (1L),South,2021-11-08,7449,59.85,26.4,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-11-15,8258,59.82,25.1,Guru Nanak Jayanti,6,Yes,Yes
Full Cream Milk (1L),South,2021-11-22,5888,59.39,24.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-11-29,6549,60.23,24.6,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-12-06,6292,60.6,24.2,No_Festival,5,No,No
Full Cream Milk (1L),South,2021-12-13,9900,59.95,25.0,No_Festival,7,No,No
Full Cream Milk (1L),South,2021-12-20,7085,60.62,24.9,Christmas,4,Yes,Yes
Full Cream Milk (1L),South,2021-12-27,1771,64.89,27.0,No_Festival,1,No,No
Full Cream Milk (1L),South,2022-01-03,9573,62.81,25.7,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-01-10,9938,61.9,26.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-01-17,6822,62.88,24.2,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-01-24,7590,62.67,25.6,Republic Day,6,Yes,Yes
Full Cream Milk (1L),South,2022-01-31,7559,62.88,28.4,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-02-07,7992,62.88,26.1,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-02-14,8548,62.85,27.6,No_Festival,7,No,No
Full Cream Milk (1L),South,2022-02-21,4587,61.82,26.7,No_Festival,3,No,No
Full Cream Milk (1L),South,2022-02-28,6716,62.85,29.1,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-03-07,8000,63.64,29.7,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-03-14,8309,63.41,28.7,Holi,5,Yes,Yes
Full Cream Milk (1L),South,2022-03-21,8265,63.28,27.7,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-03-28,9250,63.29,31.2,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-04-04,9045,62.55,32.0,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-04-11,6721,63.26,32.6,Baisakhi,4,Yes,Yes
Full Cream Milk (1L),South,2022-04-18,7479,62.93,33.4,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-04-25,6026,62.96,33.0,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-05-02,6298,63.51,35.6,No_Festival,6,No,Yes
Full Cream Milk (1L),South,2022-05-09,7606,63.0,34.7,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-05-16,13293,63.38,33.7,No_Festival,7,No,No
Full Cream Milk (1L),South,2022-05-23,5950,63.48,34.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-05-30,9730,61.92,31.4,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-06-06,9488,62.94,29.3,No_Festival,7,No,No
Full Cream Milk (1L),South,2022-06-13,8715,63.56,29.0,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-06-20,3632,62.8,28.9,No_Festival,3,No,No
Full Cream Milk (1L),South,2022-06-27,10327,63.74,28.8,No_Festival,7,No,No
Full Cream Milk (1L),South,2022-07-04,4671,62.87,26.8,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-07-11,10024,61.94,29.6,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-07-18,7291,62.57,28.4,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-07-25,8008,62.56,29.4,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-08-01,5820,62.74,27.0,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-08-08,7600,63.85,28.5,Raksha Bandhan,5,Yes,Yes
Full Cream Milk (1L),South,2022-08-15,6507,62.42,24.5,"Independence Day, Janmashtami",4,Yes,Yes
Full Cream Milk (1L),South,2022-08-22,6676,63.03,28.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-08-29,8131,63.71,28.6,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-09-05,6776,62.75,30.1,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-09-12,7031,62.55,27.0,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-09-19,9768,62.55,28.4,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-09-26,12444,62.88,27.9,Gandhi Jayanti,7,Yes,Yes
Full Cream Milk (1L),South,2022-10-03,6506,62.24,29.3,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-10-10,5801,62.91,29.2,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-10-17,9052,63.34,28.1,No_Festival,7,No,No
Full Cream Milk (1L),South,2022-10-24,10746,63.52,28.0,Diwali,6,Yes,Yes
Full Cream Milk (1L),South,2022-10-31,8551,63.28,26.2,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-11-07,7607,62.76,25.9,No_Festival,5,No,No
Full Cream Milk (1L),South,2022-11-14,7544,63.82,25.3,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-11-21,9090,63.16,24.7,No_Festival,6,No,No
Full Cream Milk (1L),South,2022-11-28,5364,62.73,27.1,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-12-05,5526,62.37,24.2,No_Festival,4,No,No
Full Cream Milk (1L),South,2022-12-12,8901,63.26,26.2,No_Festival,7,No,No
Full Cream Milk (1L),South,2022-12-19,9811,62.78,25.0,Christmas,6,Yes,Yes
Full Cream Milk (1L),South,2022-12-26,8881,63.6,25.2,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-01-02,7275,66.14,27.3,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-01-09,7279,66.2,24.9,Makar Sankranti,6,Yes,Yes
Full Cream Milk (1L),South,2023-01-16,9135,66.21,24.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-01-23,7563,65.86,26.5,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-01-30,11279,65.99,25.9,No_Festival,7,No,No
Full Cream Milk (1L),South,2023-02-06,4891,65.38,27.8,No_Festival,3,No,No
Full Cream Milk (1L),South,2023-02-13,10297,65.67,27.6,No_Festival,7,No,No
Full Cream Milk (1L),South,2023-02-20,6809,65.53,26.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-02-27,9865,65.93,26.9,No_Festival,7,No,No
Full Cream Milk (1L),South,2023-03-06,5513,65.66,29.0,Holi,4,Yes,Yes
Full Cream Milk (1L),South,2023-03-13,10313,65.88,29.6,No_Festival,7,No,No
Full Cream Milk (1L),South,2023-03-20,9363,65.64,29.0,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-03-27,9523,65.99,29.1,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-04-03,6940,66.05,33.3,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-04-10,7313,66.18,33.8,Baisakhi,4,Yes,Yes
Full Cream Milk (1L),South,2023-04-17,7714,65.63,33.4,No_Festival,6,No,Yes
Full Cream Milk (1L),South,2023-04-24,6473,65.18,30.9,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-05-01,8339,66.32,33.8,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-05-08,6126,67.02,33.7,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-05-15,9652,65.29,34.2,No_Festival,7,No,No
Full Cream Milk (1L),South,2023-05-22,7817,65.92,34.1,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-05-29,5655,66.74,31.9,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-06-05,5666,65.33,29.2,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-06-12,6445,66.2,30.8,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-06-19,6989,65.71,30.5,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-06-26,6985,66.4,29.3,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-07-03,8097,66.93,27.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-07-10,7901,64.93,27.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-07-17,7396,65.55,27.1,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-07-24,5938,65.84,27.8,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-07-31,6149,65.13,27.9,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-08-07,7125,65.64,27.8,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-08-14,4075,65.24,28.3,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-08-21,9154,65.6,28.3,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-08-28,7255,65.51,27.3,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-09-04,6150,65.64,27.8,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-09-11,9471,65.7,28.9,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-09-18,5672,65.74,30.1,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-09-25,8996,65.44,28.3,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-10-02,8557,65.81,28.5,Gandhi Jayanti,5,Yes,Yes
Full Cream Milk (1L),South,2023-10-09,7125,66.54,27.8,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-10-16,3892,66.04,27.6,No_Festival,2,No,No
Full Cream Milk (1L),South,2023-10-23,8330,66.53,27.1,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-10-30,2566,65.9,27.9,No_Festival,2,No,No
Full Cream Milk (1L),South,2023-11-06,7697,67.03,25.7,Diwali,6,Yes,Yes
Full Cream Milk (1L),South,2023-11-13,8867,65.48,27.5,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-11-20,4351,66.3,27.9,No_Festival,3,No,No
Full Cream Milk (1L),South,2023-11-27,9054,66.51,24.0,No_Festival,5,No,No
Full Cream Milk (1L),South,2023-12-04,9762,65.6,26.3,No_Festival,6,No,No
Full Cream Milk (1L),South,2023-12-11,7504,65.88,25.9,No_Festival,4,No,No
Full Cream Milk (1L),South,2023-12-18,10243,66.46,25.4,No_Festival,7,No,No
Full Cream Milk (1L),South,2023-12-25,8501,65.62,24.4,No_Festival,6,No,No
Full Cream Milk (1L),West,2020-12-28,2593,58.7,22.5,No_Festival,2,No,No
Full Cream Milk (1L),West,2021-01-04,7338,60.27,21.6,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-01-11,8001,60.51,22.5,Makar Sankranti,5,Yes,Yes
Full Cream Milk (1L),West,2021-01-18,8535,59.97,23.0,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-01-25,10606,59.73,21.4,Republic Day,7,Yes,Yes
Full Cream Milk (1L),West,2021-02-01,10377,59.95,24.1,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-02-08,9771,59.69,23.2,No_Festival,7,No,No
Full Cream Milk (1L),West,2021-02-15,10034,60.04,23.8,No_Festival,7,No,No
Full Cream Milk (1L),West,2021-02-22,6325,59.41,23.4,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-03-01,6647,59.5,28.0,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-03-08,9124,60.66,29.0,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-03-15,7448,60.26,27.2,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-03-22,9029,59.99,26.8,Holi,6,Yes,Yes
Full Cream Milk (1L),West,2021-03-29,9354,59.8,29.8,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-04-05,8089,59.91,32.4,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-04-12,7643,60.23,29.4,Baisakhi,6,Yes,Yes
Full Cream Milk (1L),West,2021-04-19,8363,59.86,32.1,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-04-26,6711,60.67,34.3,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-05-03,9831,60.11,35.5,No_Festival,7,No,No
Full Cream Milk (1L),West,2021-05-10,8456,60.13,35.3,No_Festival,5,No,Yes
Full Cream Milk (1L),West,2021-05-17,7700,60.47,36.0,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-05-24,8737,60.14,35.8,No_Festival,7,No,No
Full Cream Milk (1L),West,2021-05-31,7297,59.92,32.9,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-06-07,9922,59.63,32.4,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-06-14,7862,60.2,31.9,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-06-21,8615,60.18,31.6,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-06-28,8324,59.64,29.4,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-07-05,8949,60.26,29.1,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-07-12,4632,59.35,28.2,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-07-19,8785,59.6,28.0,No_Festival,6,No,Yes
Full Cream Milk (1L),West,2021-07-26,4914,58.68,29.4,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-08-02,3873,60.14,28.6,No_Festival,3,No,No
Full Cream Milk (1L),West,2021-08-09,7622,59.76,27.4,Independence Day,5,Yes,Yes
Full Cream Milk (1L),West,2021-08-16,6180,60.42,28.2,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-08-23,5884,59.92,28.0,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-08-30,6020,60.29,29.6,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-09-06,5858,59.65,29.0,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-09-13,7147,60.09,29.9,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-09-20,5177,60.36,28.4,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-09-27,9890,59.82,30.0,Gandhi Jayanti,7,Yes,Yes
Full Cream Milk (1L),West,2021-10-04,7329,59.7,30.8,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-10-11,8215,59.51,29.8,Navratri,5,Yes,Yes
Full Cream Milk (1L),West,2021-10-18,8033,60.76,31.0,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-10-25,9260,60.19,29.7,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-11-01,10886,60.09,25.6,Diwali,7,Yes,Yes
Full Cream Milk (1L),West,2021-11-08,8548,59.72,26.2,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-11-15,5181,60.95,25.8,No_Festival,3,No,No
Full Cream Milk (1L),West,2021-11-22,5535,59.12,26.0,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-11-29,4436,59.78,22.3,No_Festival,4,No,No
Full Cream Milk (1L),West,2021-12-06,9804,59.72,21.7,No_Festival,7,No,No
Full Cream Milk (1L),West,2021-12-13,9922,60.27,22.3,No_Festival,6,No,No
Full Cream Milk (1L),West,2021-12-20,7532,59.99,22.4,No_Festival,5,No,No
Full Cream Milk (1L),West,2021-12-27,7924,61.32,22.0,No_Festival,5,No,No
Full Cream Milk (1L),West,2022-01-03,5202,61.98,21.7,No_Festival,4,No,No
Full Cream Milk (1L),West,2022-01-10,8886,62.2,23.0,Makar Sankranti,6,Yes,Yes
