Product_Name,Region,Year_Month,Quantity_Sold,Avg_Price,Avg_Temperature,Festival_Names,Festival_Day_Count,Num_Days,Festival_Indicator,Holiday_Indicator
Dahi / Curd (500g),East,2022-05,17224,47.19,34.3,No_Festival,0,22,No,Yes
Dahi / Curd (500g),East,2022-06,21445,47.27,32.0,No_Festival,0,26,No,No
Dahi / Curd (500g),East,2022-07,20348,47.14,30.2,No_Festival,0,24,No,No
Dahi / Curd (500g),East,2022-08,17711,47.39,30.3,"Raksha Bandhan, Janmashtami",2,22,Yes,Yes
Dahi / Curd (500g),East,2022-09,21244,47.54,29.7,No_Festival,0,24,No,No
Dahi / Curd (500g),East,2022-10,16788,47.39,26.8,"Gandhi Jayanti, Diwali",2,22,Yes,Yes
Dahi / Curd (500g),East,2022-11,20578,47.15,22.5,Guru Nanak Jayanti,1,24,Yes,Yes
Dahi / Curd (500g),East,2022-12,22207,47.61,16.8,No_Festival,0,26,No,No
Dahi / Curd (500g),East,2023-01,22699,49.65,18.6,"Makar Sankranti, Republic Day",2,26,Yes,Yes
Dahi / Curd (500g),East,2023-02,19251,49.46,20.8,No_Festival,0,22,No,No
Dahi / Curd (500g),East,2023-03,15966,49.25,27.1,No_Festival,0,19,No,No
Dahi / Curd (500g),East,2023-04,19859,49.55,32.1,Baisakhi,1,23,Yes,Yes
Dahi / Curd (500g),East,2023-05,22598,49.35,33.9,No_Festival,0,24,No,No
Dahi / Curd (500g),East,2023-06,18373,49.34,31.5,No_Festival,0,21,No,Yes
Dahi / Curd (500g),East,2023-07,17251,49.41,29.7,No_Festival,0,21,No,No
Dahi / Curd (500g),East,2023-08,19674,49.41,30.1,Raksha Bandhan,1,22,Yes,Yes
Dahi / Curd (500g),East,2023-09,24195,49.63,28.7,No_Festival,0,25,No,No
Dahi / Curd (500g),East,2023-10,22764,49.6,26.6,Gandhi Jayanti,1,25,Yes,Yes
Dahi / Curd (500g),East,2023-11,19443,49.7,22.1,Guru Nanak Jayanti,1,23,Yes,Yes
Dahi / Curd (500g),East,2023-12,17714,49.16,16.3,No_Festival,0,21,No,No
Dahi / Curd (500g),North,2021-01,20950,44.95,14.3,Republic Day,1,26,Yes,Yes
Dahi / Curd (500g),North,2021-02,19976,45.15,16.5,No_Festival,0,25,No,No
Dahi / Curd (500g),North,2021-03,20892,44.92,23.6,Holi,1,25,Yes,Yes
Dahi / Curd (500g),North,2021-04,22716,44.99,32.2,Baisakhi,1,25,Yes,Yes
Dahi / Curd (500g),North,2021-05,19579,45.15,38.7,No_Festival,0,23,No,Yes
Dahi / Curd (500g),North,2021-06,15157,45.07,39.7,No_Festival,0,20,No,No
Dahi / Curd (500g),North,2021-07,18459,44.91,35.9,No_Festival,0,23,No,Yes
Dahi / Curd (500g),North,2021-08,22871,45.08,33.2,"Independence Day, Raksha Bandhan",2,28,Yes,Yes
Dahi / Curd (500g),North,2021-09,23535,45.16,32.3,Janmashtami,1,27,Yes,Yes
Dahi / Curd (500g),North,2021-10,23066,44.87,26.5,"Gandhi Jayanti, Navratri",2,26,Yes,Yes
Dahi / Curd (500g),North,2021-11,21777,44.97,18.2,Diwali,1,24,Yes,Yes
Dahi / Curd (500g),North,2021-12,15367,45.14,14.4,Christmas,1,17,Yes,Yes
Dahi / Curd (500g),North,2022-01,13629,47.09,14.0,Republic Day,1,18,Yes,Yes
Dahi / Curd (500g),North,2022-02,16192,46.88,16.9,No_Festival,0,18,No,No
Dahi / Curd (500g),North,2022-03,23273,47.36,24.7,Holi,1,28,Yes,Yes
Dahi / Curd (500g),North,2022-04,15430,47.35,31.7,No_Festival,0,18,No,No
Dahi / Curd (500g),North,2022-05,22201,47.22,38.5,No_Festival,0,26,No,Yes
Dahi / Curd (500g),North,2022-06,19160,47.34,39.6,No_Festival,0,24,No,No
Dahi / Curd (500g),North,2022-07,22238,47.04,36.0,No_Festival,0,26,No,Yes
Dahi / Curd (500g),North,2022-08,18430,47.52,34.7,Janmashtami,1,21,Yes,Yes
Dahi / Curd (500g),North,2022-09,12996,47.04,31.9,No_Festival,0,15,No,No
Dahi / Curd (500g),North,2022-10,24800,47.2,26.0,"Gandhi Jayanti, Diwali",2,27,Yes,Yes
Dahi / Curd (500g),North,2022-11,22926,47.38,19.3,Guru Nanak Jayanti,1,28,Yes,Yes
Dahi / Curd (500g),North,2022-12,20863,47.69,14.5,Christmas,1,25,Yes,Yes
Dahi / Curd (500g),North,2023-01,21567,49.56,14.2,"Makar Sankranti, Republic Day",2,27,Yes,Yes
Dahi / Curd (500g),North,2023-02,16977,49.81,16.9,No_Festival,0,20,No,No
Dahi / Curd (500g),North,2023-03,18607,49.45,24.3,No_Festival,0,22,No,No
Dahi / Curd (500g),North,2023-04,17713,49.67,32.3,No_Festival,0,23,No,Yes
Dahi / Curd (500g),North,2023-05,21653,49.73,37.5,No_Festival,0,26,No,No
Dahi / Curd (500g),North,2023-06,21681,49.44,39.4,No_Festival,0,26,No,Yes
Dahi / Curd (500g),North,2023-07,22195,49.09,36.3,No_Festival,0,26,No,No
Dahi / Curd (500g),North,2023-08,17326,49.3,33.9,Raksha Bandhan,1,23,Yes,Yes
Dahi / Curd (500g),North,2023-09,20264,49.5,32.0,Janmashtami,1,25,Yes,Yes
Dahi / Curd (500g),North,2023-10,21053,49.58,26.2,Gandhi Jayanti,1,24,Yes,Yes
Dahi / Curd (500g),North,2023-11,22036,49.57,18.4,Guru Nanak Jayanti,1,26,Yes,Yes
Dahi / Curd (500g),North,2023-12,22469,49.69,14.0,Christmas,1,27,Yes,Yes
Dahi / Curd (500g),South,2021-01,20129,45.13,25.5,"Makar Sankranti, Republic Day",2,24,Yes,Yes
Dahi / Curd (500g),South,2021-02,14347,44.94,26.5,No_Festival,0,19,No,No
Dahi / Curd (500g),South,2021-03,21384,44.94,29.9,Holi,1,26,Yes,Yes
Dahi / Curd (500g),South,2021-04,18953,44.89,32.4,Baisakhi,1,22,Yes,Yes
Dahi / Curd (500g),South,2021-05,20254,44.94,34.7,No_Festival,0,25,No,Yes
Dahi / Curd (500g),South,2021-06,16522,45.02,29.9,No_Festival,0,17,No,No
Dahi / Curd (500g),South,2021-07,16817,45.2,28.0,No_Festival,0,23,No,No
Dahi / Curd (500g),South,2021-08,17764,44.85,28.3,"Independence Day, Raksha Bandhan",2,18,Yes,Yes
Dahi / Curd (500g),South,2021-09,21198,45.21,28.1,Janmashtami,1,27,Yes,Yes
Dahi / Curd (500g),South,2021-10,20944,44.61,28.1,Navratri,1,27,Yes,Yes
Dahi / Curd (500g),South,2021-11,14157,44.95,25.2,"Diwali, Guru Nanak Jayanti",2,17,Yes,Yes
Dahi / Curd (500g),South,2021-12,17316,44.78,24.6,Christmas,1,20,Yes,Yes
Dahi / Curd (500g),South,2022-01,19321,47.34,26.0,Makar Sankranti,1,24,Yes,Yes
Dahi / Curd (500g),South,2022-02,15816,47.34,27.1,No_Festival,0,19,No,No
Dahi / Curd (500g),South,2022-03,21707,47.19,29.0,Holi,1,25,Yes,Yes
Dahi / Curd (500g),South,2022-04,20770,47.39,32.7,Baisakhi,1,21,Yes,Yes
Dahi / Curd (500g),South,2022-05,19462,47.2,34.7,No_Festival,0,24,No,Yes
Dahi / Curd (500g),South,2022-06,17495,47.02,29.6,No_Festival,0,24,No,No
Dahi / Curd (500g),South,2022-07,24576,47.29,28.0,No_Festival,0,28,No,Yes
Dahi / Curd (500g),South,2022-08,21293,47.02,27.9,No_Festival,0,24,No,No
Dahi / Curd (500g),South,2022-09,16689,47.37,28.8,No_Festival,0,22,No,No
Dahi / Curd (500g),South,2022-10,22632,47.32,28.8,Diwali,1,26,Yes,Yes
Dahi / Curd (500g),South,2022-11,21681,47.26,26.1,Guru Nanak Jayanti,1,25,Yes,Yes
Dahi / Curd (500g),South,2022-12,20018,46.98,25.0,Christmas,1,22,Yes,Yes
Dahi / Curd (500g),South,2023-01,17199,49.18,25.5,"Makar Sankranti, Republic Day",2,21,Yes,Yes
Dahi / Curd (500g),South,2023-02,15831,49.62,26.8,No_Festival,0,20,No,No
Dahi / Curd (500g),South,2023-03,21274,49.2,29.4,No_Festival,0,22,No,No
Dahi / Curd (500g),South,2023-04,19362,49.4,32.9,No_Festival,0,23,No,Yes
Dahi / Curd (500g),South,2023-05,15937,49.18,34.3,No_Festival,0,20,No,No
Dahi / Curd (500g),South,2023-06,22391,49.29,30.6,No_Festival,0,26,No,Yes
Dahi / Curd (500g),South,2023-07,12280,49.53,27.8,No_Festival,0,15,No,No
Dahi / Curd (500g),South,2023-08,20934,49.52,27.8,"Independence Day, Raksha Bandhan",2,24,Yes,Yes
Dahi / Curd (500g),South,2023-09,22397,49.75,28.3,No_Festival,0,24,No,No
Dahi / Curd (500g),South,2023-10,19568,49.55,28.0,Gandhi Jayanti,1,22,Yes,Yes
Dahi / Curd (500g),South,2023-11,18234,49.25,26.7,"Diwali, Guru Nanak Jayanti",2,22,Yes,Yes
Dahi / Curd (500g),South,2023-12,21165,49.78,25.4,Christmas,1,25,Yes,Yes
Dahi / Curd (500g),West,2021-01,22245,44.84,22.2,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Dahi / Curd (500g),West,2021-02,15458,44.89,22.9,No_Festival,0,18,No,No
Dahi / Curd (500g),West,2021-03,19012,45.15,27.6,Holi,1,24,Yes,Yes
Dahi / Curd (500g),West,2021-04,20587,44.94,31.8,No_Festival,0,26,No,No
Dahi / Curd (500g),West,2021-05,19134,45.24,35.6,No_Festival,0,26,No,No
Dahi / Curd (500g),West,2021-06,16172,44.84,31.9,No_Festival,0,21,No,No
Dahi / Curd (500g),West,2021-07,19109,44.72,28.9,No_Festival,0,23,No,No
Dahi / Curd (500g),West,2021-08,17042,45.05,27.6,"Independence Day, Raksha Bandhan",2,20,Yes,Yes
Dahi / Curd (500g),West,2021-09,23393,44.99,29.1,Janmashtami,1,27,Yes,Yes
Dahi / Curd (500g),West,2021-10,18596,45.07,30.2,No_Festival,0,20,No,No
Dahi / Curd (500g),West,2021-11,16320,45.09,25.5,No_Festival,0,21,No,No
Dahi / Curd (500g),West,2021-12,17908,45.19,22.2,No_Festival,0,22,No,No
Dahi / Curd (500g),West,2022-01,23854,47.03,22.1,"Makar Sankranti, Republic Day",2,26,Yes,Yes
Dahi / Curd (500g),West,2022-02,16375,47.24,24.4,No_Festival,0,20,No,No
Dahi / Curd (500g),West,2022-03,19811,46.97,27.8,No_Festival,0,25,No,No
Dahi / Curd (500g),West,2022-04,18963,47.37,31.6,Baisakhi,1,24,Yes,Yes
Dahi / Curd (500g),West,2022-05,19433,47.08,36.1,No_Festival,0,24,No,Yes
Dahi / Curd (500g),West,2022-06,22448,47.06,31.5,No_Festival,0,26,No,No
Dahi / Curd (500g),West,2022-07,15070,47.39,28.3,No_Festival,0,19,No,No
Dahi / Curd (500g),West,2022-08,21292,47.22,27.5,"Raksha Bandhan, Independence Day, Janmashtami",3,24,Yes,Yes
Dahi / Curd (500g),West,2022-09,16784,47.37,28.7,No_Festival,0,19,No,No
Dahi / Curd (500g),West,2022-10,20769,47.32,30.0,"Gandhi Jayanti, Diwali",2,25,Yes,Yes
Dahi / Curd (500g),West,2022-11,19022,47.25,26.9,No_Festival,0,23,No,No
Dahi / Curd (500g),West,2022-12,21101,47.18,22.6,No_Festival,0,23,No,No
Dahi / Curd (500g),West,2023-01,21971,49.49,22.6,"Makar Sankranti, Republic Day",2,24,Yes,Yes
Dahi / Curd (500g),West,2023-02,13041,49.84,24.4,No_Festival,0,17,No,No
Dahi / Curd (500g),West,2023-03,14859,49.49,27.3,No_Festival,0,19,No,No
Dahi / Curd (500g),West,2023-04,17230,49.69,32.0,Baisakhi,1,23,Yes,Yes
Dahi / Curd (500g),West,2023-05,20548,49.58,36.1,No_Festival,0,24,No,No
Dahi / Curd (500g),West,2023-06,15539,49.58,31.9,No_Festival,0,21,No,Yes
Dahi / Curd (500g),West,2023-07,17714,49.27,28.7,No_Festival,0,21,No,No
Dahi / Curd (500g),West,2023-08,19640,49.6,28.7,"Independence Day, Raksha Bandhan",2,22,Yes,Yes
Dahi / Curd (500g),West,2023-09,15285,49.47,28.8,No_Festival,0,18,No,No
Dahi / Curd (500g),West,2023-10,16990,49.37,30.8,No_Festival,0,19,No,No
Dahi / Curd (500g),West,2023-11,21249,49.17,26.0,Guru Nanak Jayanti,1,23,Yes,Yes
Dahi / Curd (500g),West,2023-12,21920,49.78,21.9,Christmas,1,26,Yes,Yes
Flavoured Milk (200ml),Central,2021-01,12582,29.94,18.2,"Makar Sankranti, Republic Day",2,22,Yes,Yes
Flavoured Milk (200ml),Central,2021-02,11523,30.18,21.0,No_Festival,0,19,No,No
Flavoured Milk (200ml),Central,2021-03,14450,29.9,27.3,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),Central,2021-04,13768,30.16,32.5,Baisakhi,1,21,Yes,Yes
Flavoured Milk (200ml),Central,2021-05,15273,30.03,38.0,No_Festival,0,24,No,Yes
Flavoured Milk (200ml),Central,2021-06,14469,29.85,36.8,No_Festival,0,21,No,No
Flavoured Milk (200ml),Central,2021-07,11991,30.03,30.5,No_Festival,0,21,No,Yes
Flavoured Milk (200ml),Central,2021-08,15879,30.08,29.5,"Independence Day, Raksha Bandhan",2,23,Yes,Yes
Flavoured Milk (200ml),Central,2021-09,13643,30.02,29.8,Janmashtami,1,23,Yes,Yes
Flavoured Milk (200ml),Central,2021-10,14238,29.86,28.1,Gandhi Jayanti,1,25,Yes,Yes
Flavoured Milk (200ml),Central,2021-11,17933,30.04,22.8,"Diwali, Guru Nanak Jayanti",2,26,Yes,Yes
Flavoured Milk (200ml),Central,2021-12,14857,30.02,17.9,Christmas,1,24,Yes,Yes
Flavoured Milk (200ml),Central,2022-01,15570,31.4,18.0,No_Festival,0,23,No,No
Flavoured Milk (200ml),Central,2022-02,13129,31.45,21.2,No_Festival,0,23,No,No
Flavoured Milk (200ml),Central,2022-03,12874,31.39,27.1,Holi,1,22,Yes,Yes
Flavoured Milk (200ml),Central,2022-04,15706,31.52,33.0,Baisakhi,1,26,Yes,Yes
Flavoured Milk (200ml),Central,2022-05,16481,31.64,38.1,No_Festival,0,26,No,Yes
Flavoured Milk (200ml),Central,2022-06,16580,31.61,36.3,No_Festival,0,23,No,No
Flavoured Milk (200ml),Central,2022-07,13466,31.53,31.1,No_Festival,0,22,No,No
Flavoured Milk (200ml),Central,2022-08,15454,31.28,30.6,"Raksha Bandhan, Independence Day, Janmashtami",3,26,Yes,Yes
Flavoured Milk (200ml),Central,2022-09,12434,31.46,30.5,No_Festival,0,22,No,No
Flavoured Milk (200ml),Central,2022-10,15207,31.7,28.0,Diwali,1,22,Yes,Yes
Flavoured Milk (200ml),Central,2022-11,15567,31.38,22.5,Guru Nanak Jayanti,1,24,Yes,Yes
Flavoured Milk (200ml),Central,2022-12,15082,31.58,18.0,Christmas,1,23,Yes,Yes
Flavoured Milk (200ml),Central,2023-01,14756,33.08,17.9,"Makar Sankranti, Republic Day",2,21,Yes,Yes
Flavoured Milk (200ml),Central,2023-02,12703,33.08,21.2,No_Festival,0,20,No,No
Flavoured Milk (200ml),Central,2023-03,14897,32.99,27.1,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),Central,2023-04,12482,33.18,33.8,Baisakhi,1,19,Yes,Yes
Flavoured Milk (200ml),Central,2023-05,13629,33.09,38.7,No_Festival,0,22,No,No
Flavoured Milk (200ml),Central,2023-06,15307,32.96,36.7,No_Festival,0,25,No,Yes
Flavoured Milk (200ml),Central,2023-07,11263,32.94,31.8,No_Festival,0,19,No,No
Flavoured Milk (200ml),Central,2023-08,16335,33.09,30.2,Raksha Bandhan,1,23,Yes,Yes
Flavoured Milk (200ml),Central,2023-09,15347,32.93,30.2,Janmashtami,1,25,Yes,Yes
Flavoured Milk (200ml),Central,2023-10,12388,32.88,27.3,Gandhi Jayanti,1,20,Yes,Yes
Flavoured Milk (200ml),Central,2023-11,14415,32.88,22.3,"Diwali, Guru Nanak Jayanti",2,24,Yes,Yes
Flavoured Milk (200ml),Central,2023-12,15881,33.16,18.9,No_Festival,0,24,No,No
Flavoured Milk (200ml),East,2021-01,16101,29.99,18.6,"Makar Sankranti, Republic Day",2,26,Yes,Yes
Flavoured Milk (200ml),East,2021-02,12838,30.02,20.8,No_Festival,0,21,No,No
Flavoured Milk (200ml),East,2021-03,14601,30.0,26.7,No_Festival,0,23,No,No
Flavoured Milk (200ml),East,2021-04,13758,30.14,31.9,No_Festival,0,21,No,No
Flavoured Milk (200ml),East,2021-05,17013,30.17,34.7,No_Festival,0,25,No,Yes
Flavoured Milk (200ml),East,2021-06,16913,29.93,32.4,No_Festival,0,24,No,No
Flavoured Milk (200ml),East,2021-07,13534,29.92,29.6,No_Festival,0,22,No,Yes
Flavoured Milk (200ml),East,2021-08,19233,30.11,30.0,"Independence Day, Raksha Bandhan",2,27,Yes,Yes
Flavoured Milk (200ml),East,2021-09,13821,30.09,29.6,Janmashtami,1,21,Yes,Yes
Flavoured Milk (200ml),East,2021-10,13678,29.97,27.2,"Gandhi Jayanti, Navratri",2,24,Yes,Yes
Flavoured Milk (200ml),East,2021-11,16050,30.17,22.4,Guru Nanak Jayanti,1,26,Yes,Yes
Flavoured Milk (200ml),East,2021-12,13536,29.96,17.0,Christmas,1,22,Yes,Yes
Flavoured Milk (200ml),East,2022-01,14344,31.71,18.3,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Flavoured Milk (200ml),East,2022-02,13466,31.57,21.8,No_Festival,0,24,No,No
Flavoured Milk (200ml),East,2022-03,12955,31.47,27.0,Holi,1,20,Yes,Yes
Flavoured Milk (200ml),East,2022-04,12282,31.49,32.6,No_Festival,0,20,No,No
Flavoured Milk (200ml),East,2022-05,15467,31.54,34.3,No_Festival,0,23,No,No
Flavoured Milk (200ml),East,2022-06,16015,31.34,32.0,No_Festival,0,26,No,No
Flavoured Milk (200ml),East,2022-07,10366,31.45,30.7,No_Festival,0,18,No,No
Flavoured Milk (200ml),East,2022-08,15475,31.45,30.5,"Raksha Bandhan, Independence Day, Janmashtami",3,23,Yes,Yes
Flavoured Milk (200ml),East,2022-09,12341,31.6,29.6,No_Festival,0,20,No,No
Flavoured Milk (200ml),East,2022-10,14185,31.68,27.2,"Gandhi Jayanti, Diwali",2,23,Yes,Yes
Flavoured Milk (200ml),East,2022-11,15605,31.43,22.3,Guru Nanak Jayanti,1,23,Yes,Yes
Flavoured Milk (200ml),East,2022-12,14388,31.54,16.7,Christmas,1,24,Yes,Yes
Flavoured Milk (200ml),East,2023-01,15440,32.89,18.2,"Makar Sankranti, Republic Day",2,22,Yes,Yes
Flavoured Milk (200ml),East,2023-02,13141,33.15,20.8,No_Festival,0,22,No,No
Flavoured Milk (200ml),East,2023-03,13439,33.08,27.5,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),East,2023-04,8426,33.25,32.2,Baisakhi,1,16,Yes,Yes
Flavoured Milk (200ml),East,2023-05,13784,32.99,33.8,No_Festival,0,23,No,No
Flavoured Milk (200ml),East,2023-06,12931,32.94,32.1,No_Festival,0,21,No,Yes
Flavoured Milk (200ml),East,2023-07,12613,33.1,29.6,No_Festival,0,24,No,No
Flavoured Milk (200ml),East,2023-08,17388,32.86,30.3,"Independence Day, Raksha Bandhan",2,27,Yes,Yes
Flavoured Milk (200ml),East,2023-09,14673,33.0,28.6,No_Festival,0,24,No,No
Flavoured Milk (200ml),East,2023-10,11385,33.11,26.9,No_Festival,0,21,No,No
Flavoured Milk (200ml),East,2023-11,13146,33.07,22.3,"Diwali, Guru Nanak Jayanti",2,22,Yes,Yes
Flavoured Milk (200ml),East,2023-12,11998,32.97,16.8,Christmas,1,20,Yes,Yes
Flavoured Milk (200ml),North,2021-01,17271,30.04,14.1,Republic Day,1,25,Yes,Yes
Flavoured Milk (200ml),North,2021-02,13337,29.87,16.3,No_Festival,0,20,No,No
Flavoured Milk (200ml),North,2021-03,16553,30.09,23.6,Holi,1,26,Yes,Yes
Flavoured Milk (200ml),North,2021-04,15176,30.17,32.1,Baisakhi,1,22,Yes,Yes
Flavoured Milk (200ml),North,2021-05,16082,29.91,38.4,No_Festival,0,28,No,No
Flavoured Milk (200ml),North,2021-06,13458,29.97,40.2,No_Festival,0,21,No,No
Flavoured Milk (200ml),North,2021-07,15465,30.15,36.1,No_Festival,0,25,No,Yes
Flavoured Milk (200ml),North,2021-08,14986,30.04,33.2,Raksha Bandhan,1,26,Yes,Yes
Flavoured Milk (200ml),North,2021-09,15632,30.02,32.6,No_Festival,0,22,No,No
Flavoured Milk (200ml),North,2021-10,12602,30.12,26.4,Navratri,1,22,Yes,Yes
Flavoured Milk (200ml),North,2021-11,17522,29.85,18.8,"Diwali, Guru Nanak Jayanti",2,26,Yes,Yes
Flavoured Milk (200ml),North,2021-12,14230,30.1,14.6,Christmas,1,22,Yes,Yes
Flavoured Milk (200ml),North,2022-01,15273,31.78,14.3,Makar Sankranti,1,25,Yes,Yes
Flavoured Milk (200ml),North,2022-02,12869,31.54,16.9,No_Festival,0,23,No,No
Flavoured Milk (200ml),North,2022-03,12822,31.59,24.8,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),North,2022-04,16007,31.63,31.6,Baisakhi,1,25,Yes,Yes
Flavoured Milk (200ml),North,2022-05,14883,31.38,39.0,No_Festival,0,23,No,Yes
Flavoured Milk (200ml),North,2022-06,16068,31.62,39.6,No_Festival,0,25,No,No
Flavoured Milk (200ml),North,2022-07,12685,31.43,36.0,No_Festival,0,22,No,Yes
Flavoured Milk (200ml),North,2022-08,13830,31.25,34.6,Janmashtami,1,23,Yes,Yes
Flavoured Milk (200ml),North,2022-09,13447,31.4,31.7,No_Festival,0,22,No,No
Flavoured Milk (200ml),North,2022-10,17326,31.34,26.2,"Gandhi Jayanti, Diwali",2,28,Yes,Yes
Flavoured Milk (200ml),North,2022-11,15581,31.55,19.4,Guru Nanak Jayanti,1,24,Yes,Yes
Flavoured Milk (200ml),North,2022-12,13860,31.6,14.4,Christmas,1,21,Yes,Yes
Flavoured Milk (200ml),North,2023-01,13872,33.12,14.2,"Makar Sankranti, Republic Day",2,24,Yes,Yes
Flavoured Milk (200ml),North,2023-02,13633,32.95,17.1,No_Festival,0,21,No,No
Flavoured Milk (200ml),North,2023-03,13504,33.07,23.4,Holi,1,20,Yes,Yes
Flavoured Milk (200ml),North,2023-04,12427,32.85,32.6,Baisakhi,1,17,Yes,Yes
Flavoured Milk (200ml),North,2023-05,18429,32.97,37.6,No_Festival,0,27,No,No
Flavoured Milk (200ml),North,2023-06,14622,32.9,39.8,No_Festival,0,25,No,Yes
Flavoured Milk (200ml),North,2023-07,16261,33.1,36.2,No_Festival,0,26,No,No
Flavoured Milk (200ml),North,2023-08,18812,33.08,34.0,"Independence Day, Raksha Bandhan",2,28,Yes,Yes
Flavoured Milk (200ml),North,2023-09,16316,32.95,31.8,Janmashtami,1,27,Yes,Yes
Flavoured Milk (200ml),North,2023-10,13847,33.01,25.7,Gandhi Jayanti,1,23,Yes,Yes
Flavoured Milk (200ml),North,2023-11,16636,33.13,18.6,"Diwali, Guru Nanak Jayanti",2,24,Yes,Yes
Flavoured Milk (200ml),North,2023-12,15995,33.06,14.0,Christmas,1,25,Yes,Yes
Flavoured Milk (200ml),South,2021-01,14540,29.95,25.8,"Makar Sankranti, Republic Day",2,23,Yes,Yes
Flavoured Milk (200ml),South,2021-02,15044,30.02,26.8,No_Festival,0,24,No,No
Flavoured Milk (200ml),South,2021-03,16193,30.11,29.9,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),South,2021-04,15352,29.94,32.3,Baisakhi,1,22,Yes,Yes
Flavoured Milk (200ml),South,2021-05,15946,30.19,34.8,No_Festival,0,26,No,Yes
Flavoured Milk (200ml),South,2021-06,16024,29.98,30.0,No_Festival,0,25,No,No
Flavoured Milk (200ml),South,2021-07,15169,30.11,28.1,No_Festival,0,23,No,Yes
Flavoured Milk (200ml),South,2021-08,18816,29.95,28.2,"Independence Day, Raksha Bandhan",2,27,Yes,Yes
Flavoured Milk (200ml),South,2021-09,17541,30.01,28.1,Janmashtami,1,27,Yes,Yes
Flavoured Milk (200ml),South,2021-10,16273,30.04,28.1,"Gandhi Jayanti, Navratri",2,25,Yes,Yes
Flavoured Milk (200ml),South,2021-11,13356,30.09,25.2,No_Festival,0,22,No,No
Flavoured Milk (200ml),South,2021-12,14496,30.07,24.6,Christmas,1,22,Yes,Yes
Flavoured Milk (200ml),South,2022-01,13012,31.46,25.4,Republic Day,1,22,Yes,Yes
Flavoured Milk (200ml),South,2022-02,12375,31.59,27.1,No_Festival,0,22,No,No
Flavoured Milk (200ml),South,2022-03,14172,31.53,28.7,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),South,2022-04,14027,31.61,32.7,Baisakhi,1,22,Yes,Yes
Flavoured Milk (200ml),South,2022-05,14306,31.38,34.5,No_Festival,0,23,No,No
Flavoured Milk (200ml),South,2022-06,15268,31.45,29.4,No_Festival,0,25,No,No
Flavoured Milk (200ml),South,2022-07,13889,31.52,28.2,No_Festival,0,25,No,No
Flavoured Milk (200ml),South,2022-08,14398,31.52,28.1,Independence Day,1,23,Yes,Yes
Flavoured Milk (200ml),South,2022-09,14935,31.57,28.6,No_Festival,0,24,No,No
Flavoured Milk (200ml),South,2022-10,11793,31.51,28.5,Diwali,1,20,Yes,Yes
Flavoured Milk (200ml),South,2022-11,13602,31.42,25.5,Guru Nanak Jayanti,1,21,Yes,Yes
Flavoured Milk (200ml),South,2022-12,14613,31.73,25.4,Christmas,1,25,Yes,Yes
Flavoured Milk (200ml),South,2023-01,14711,33.06,25.7,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Flavoured Milk (200ml),South,2023-02,12700,33.11,27.2,No_Festival,0,20,No,No
Flavoured Milk (200ml),South,2023-03,14055,32.97,28.4,No_Festival,0,24,No,No
Flavoured Milk (200ml),South,2023-04,15610,32.99,32.5,Baisakhi,1,25,Yes,Yes
Flavoured Milk (200ml),South,2023-05,13304,33.04,33.9,No_Festival,0,24,No,No
Flavoured Milk (200ml),South,2023-06,13455,33.05,30.4,No_Festival,0,24,No,Yes
Flavoured Milk (200ml),South,2023-07,17996,33.04,27.7,No_Festival,0,27,No,No
Flavoured Milk (200ml),South,2023-08,13878,32.95,28.2,"Independence Day, Raksha Bandhan",2,23,Yes,Yes
Flavoured Milk (200ml),South,2023-09,14698,32.94,28.4,Janmashtami,1,22,Yes,Yes
Flavoured Milk (200ml),South,2023-10,13916,33.07,28.0,Gandhi Jayanti,1,26,Yes,Yes
Flavoured Milk (200ml),South,2023-11,13395,33.23,26.9,"Diwali, Guru Nanak Jayanti",2,20,Yes,Yes
Flavoured Milk (200ml),South,2023-12,11700,32.82,25.4,Christmas,1,21,Yes,Yes
Flavoured Milk (200ml),West,2021-01,16693,30.11,22.1,"Makar Sankranti, Republic Day",2,24,Yes,Yes
Flavoured Milk (200ml),West,2021-02,11547,30.05,23.4,No_Festival,0,21,No,No
Flavoured Milk (200ml),West,2021-03,14257,30.02,27.5,No_Festival,0,25,No,No
Flavoured Milk (200ml),West,2021-04,11509,30.18,32.2,Baisakhi,1,19,Yes,Yes
Flavoured Milk (200ml),West,2021-05,13117,29.95,35.3,No_Festival,0,19,No,Yes
Flavoured Milk (200ml),West,2021-06,12885,30.15,31.7,No_Festival,0,19,No,No
Flavoured Milk (200ml),West,2021-07,15139,29.99,28.6,No_Festival,0,25,No,Yes
Flavoured Milk (200ml),West,2021-08,17151,29.96,28.0,"Independence Day, Raksha Bandhan",2,27,Yes,Yes
Flavoured Milk (200ml),West,2021-09,12344,30.01,28.8,Janmashtami,1,20,Yes,Yes
Flavoured Milk (200ml),West,2021-10,11892,29.99,30.8,No_Festival,0,22,No,No
